Direction	Motif_Name	Beta_Est	OddsRatio	Beta_SE	Beta_Z	Beta_Pval	Beta_Padj	Log10Beta	NLog10Padj
Count_Gain	AC0055:ZNF:C2H2_ZF	0.20314324990934368	1.2252479723376877	0.03956324465370864	5.134645848373337	2.826758101408354e-7	1.2884281491201846e-6	0.08822399247152121	5.8899397954372406
Count_Gain	AC0056:ZNF/SP:C2H2_ZF	-0.4322448382583618	0.6490504448491385	0.04856334685922722	-8.900639396031115	5.552588193267641e-19	6.3501417701188095e-18	-0.1877215480867701	17.197216578756372
Count_Gain	AC0057:ZBTB/ZNF:C2H2_ZF	-0.1344319286805926	0.8742123856417301	0.04426326688319645	-3.037099115059368	0.00238866898709232	0.0053245870848948	-0.05838304481759285	2.273714065580264
Count_Gain	AC0058:ZNF:C2H2_ZF	-0.02033322998322612	0.9798720961349656	0.13777939836896388	-0.1475781591727895	0.8826756927930759	0.919210282726564	-0.00883060958098485	0.03658512606647737
Count_Gain	AC0059:YY/ZFP:C2H2_ZF	1.2837392401660617	3.610113600622165	0.04769838601811739	26.913682984544927	1.5190146929185123e-159	3.1848674728191466e-157	0.5575208682067939	156.49690863460674
Count_Gain	AC0060:YY/MZF:C2H2_ZF	0.9868700904071992	2.6828243201315525	0.049382011758634	19.98440434607555	7.528025454339004e-89	6.764468586827476e-87	0.4285922346192098	86.16976631567738
Count_Gain	AC0061:YY:C2H2_ZF	0.8974873453879771	2.453430735827032	0.04816365661841464	18.63411975752764	1.6992678085742716e-77	1.1875993906591294e-75	0.3897738016799963	74.92533003390645
Count_Gain	AC0062:ZNF:C2H2_ZF	0.3841191136311965	1.468320328232152	0.03990474093061479	9.625901701732426	6.215932449030056e-22	7.666316687137069e-21	0.16682081144359676	20.11541324448222
Count_Gain	AC0063:ZNF:C2H2_ZF	0.22424742399234812	1.251380602712287	0.04866856936781541	4.6076436374693035	4.072578631711601e-6	1.5525163389979373e-5	0.09738941882089566	4.808963820523811
Count_Gain	AC0064:RFX/MXI:RFX	0.09839283391107058	1.1033961514080637	0.05359072352636448	1.836004954526603	0.06635692389635384	0.10642709899094548	0.0427314648264011	0.972947775764912
Count_Gain	AC0065:RFX:RFX	0.13984602282191264	1.150096696578856	0.05343580768672607	2.617084477168886	0.0088684390144927	0.01770872425433621	0.06073435602767287	1.7518127244823485
Count_Gain	AC0066:RFX:RFX	0.20451834550245693	1.226933964359351	0.04593458498165706	4.452382569345662	8.492268578734052e-6	3.035020986377113e-5	0.08882118889969978	4.517838301545473
Count_Gain	AC0067:RFX:RFX	0.05313602308441993	1.054573081647107	0.05239495592379806	1.0141438645677965	0.3105141099181045	0.3969784047530239	0.02307668161584737	0.4012331178003321
